Feature,Normalized.Dispersion
ENSG00000247473,-0.8810021624714065
ENSG00000285644,nan
ENSG00000021762,0.5790263320795093
ENSG00000234791,nan
ENSG00000182170,nan
ENSG00000236301,nan
ENSG00000184350,nan
ENSG00000224513,nan
ENSG00000254592,nan
ENSG00000005801,1.6246134180162233
ENSG00000254757,0.015491342522566849
ENSG00000287906,-0.19397206221367552
ENSG00000255367,-1.2042908172667297
ENSG00000287312,0.4224239203619992
ENSG00000167311,nan
ENSG00000129744,-0.6014801730701312
ENSG00000129749,0.28539349352590443
ENSG00000110713,-0.9966023611763324
ENSG00000148985,0.29775141834796387
ENSG00000177105,-0.8607407441854141
ENSG00000228661,0.4545454545454516
ENSG00000167323,-0.35608848014111577
ENSG00000229368,nan
ENSG00000167325,0.6816917401922459
ENSG00000255276,nan
ENSG00000254480,-0.7927320385280217
ENSG00000284018,nan
ENSG00000284306,nan
ENSG00000283873,nan
ENSG00000284546,nan
ENSG00000284438,nan
ENSG00000221996,nan
ENSG00000132109,-1.6083789225597591
ENSG00000181963,-1.635208204926975
ENSG00000196778,-0.8165866395428919
ENSG00000197790,nan
ENSG00000171987,0.5955598455598459
ENSG00000226288,1.4839160839160817
ENSG00000232268,-1.3630819588059242
ENSG00000167333,-0.2073407301698121
ENSG00000197428,nan
ENSG00000180785,nan
ENSG00000167332,nan
ENSG00000197674,nan
ENSG00000167346,-1.7194167460509737
ENSG00000280021,nan
ENSG00000279270,nan
ENSG00000176925,nan
ENSG00000176922,nan
ENSG00000176900,nan
ENSG00000176895,nan
ENSG00000176893,nan
ENSG00000278870,nan
ENSG00000205497,nan
ENSG00000205496,nan
ENSG00000176798,nan
ENSG00000205495,nan
ENSG00000176787,nan
ENSG00000236897,nan
ENSG00000171944,nan
ENSG00000182070,-4.628540390023429
ENSG00000176742,nan
ENSG00000224091,nan
ENSG00000244734,nan
ENSG00000223609,6.642792344688599
ENSG00000260629,nan
ENSG00000213934,nan
ENSG00000196565,nan
ENSG00000239920,7.347747685528636
ENSG00000213931,nan
ENSG00000183251,nan
ENSG00000167355,nan
ENSG00000279012,nan
ENSG00000176239,nan
ENSG00000184698,0.8377622377622381
ENSG00000167360,nan
ENSG00000167359,nan
ENSG00000187918,0.595425933754725
ENSG00000181609,nan
ENSG00000175520,nan
ENSG00000175518,1.2238057957020314
ENSG00000181616,1.43076923076923
ENSG00000187747,nan
ENSG00000121236,-1.9774800984558454
ENSG00000258659,-1.9631135564479956
ENSG00000132256,-1.4517159488570883
ENSG00000132274,-0.2673036960575811
ENSG00000181023,nan
ENSG00000181074,0.7355212355212362
ENSG00000181009,nan
ENSG00000181001,0.2335907335907343
ENSG00000180988,nan
ENSG00000205409,nan
ENSG00000183269,nan
ENSG00000180974,nan
ENSG00000277932,nan
ENSG00000184478,nan
ENSG00000188691,nan
ENSG00000183313,nan
ENSG00000183389,nan
ENSG00000180934,nan
ENSG00000180919,nan
ENSG00000254444,3.4696076008471626
ENSG00000255307,nan
ENSG00000175485,nan
ENSG00000267940,2.274717372820963
ENSG00000180878,-0.4642786029324837
ENSG00000051009,-1.9964534398850944
ENSG00000132259,-1.5085283084039982
ENSG00000110148,nan
ENSG00000170955,-2.448799282843204
ENSG00000282556,-0.8023569559533381
ENSG00000254443,nan
ENSG00000166311,10.174433763114072
ENSG00000166313,0.6355433199358421
ENSG00000110169,nan
ENSG00000110171,-1.033099333153649
ENSG00000132254,0.20103558055749693
ENSG00000132286,-1.0801283177351801
ENSG00000179532,0.23590252516921145
ENSG00000132275,52.3211044399814
ENSG00000254400,nan
ENSG00000166333,-1.4348803073481478
ENSG00000166337,-0.6049909378242722
ENSG00000254641,nan
ENSG00000166340,-1.7501878813667209
ENSG00000255680,nan
ENSG00000166341,10.419940386286054
ENSG00000255390,nan
ENSG00000255410,0.6038883457020832
ENSG00000158042,15.256132151063072
ENSG00000188124,0.9375272062940722
ENSG00000279486,1.2209790209790186
ENSG00000184933,nan
ENSG00000283415,-0.94302054278566
ENSG00000166363,nan
ENSG00000170790,-27.601351351351347
ENSG00000170782,nan
ENSG00000166368,nan
ENSG00000178358,nan
ENSG00000149054,1.5869829159981597
ENSG00000149050,nan
ENSG00000158077,nan
ENSG00000170748,nan
ENSG00000255179,nan
ENSG00000170743,0.02736920608354962
ENSG00000251364,0.9452284545359467
ENSG00000183801,-1.053528731848727
ENSG00000166387,0.17372672416450735
ENSG00000254864,nan
ENSG00000166394,2.078990054673748
ENSG00000183378,nan
ENSG00000275612,nan
ENSG00000276668,nan
ENSG00000254707,nan
ENSG00000254951,1.5760905160828067
ENSG00000183303,nan
ENSG00000182334,nan
ENSG00000279000,nan
ENSG00000170683,nan
ENSG00000182261,1.889904958241561
ENSG00000175390,7.732322030219139
ENSG00000255420,nan
ENSG00000166402,0.5821234324827146
ENSG00000254921,nan
ENSG00000248332,nan
ENSG00000166405,2.799779297002019
ENSG00000246820,nan
ENSG00000166407,0.6592664092664091
ENSG00000130413,1.290819478336284
ENSG00000166436,-0.6219446382197462
ENSG00000254900,nan
ENSG00000166441,2.4918774937451222
ENSG00000166444,-0.42683196795675654
ENSG00000254665,0.06996038488101058
ENSG00000255159,nan
ENSG00000166452,-0.13082923637846705
ENSG00000176029,-2.7213437158132585
ENSG00000176009,nan
ENSG00000175348,-1.6423748330884662
ENSG00000254860,-0.8107299413657642
ENSG00000175352,-0.8042715311160754
ENSG00000253973,-1.2904652889536705
ENSG00000175356,0.31823491495767886
ENSG00000286935,nan
ENSG00000184014,-0.9210180109984558
ENSG00000255097,nan
ENSG00000166471,37.27109839124246
ENSG00000205339,1.5559117761218395
ENSG00000254397,-0.5982726813478499
ENSG00000268403,-1.6993722172686911
ENSG00000166478,-0.42132400154240746
ENSG00000166483,-1.0659213268054668
ENSG00000133789,2.0569496832150813
ENSG00000245522,0.31335972934801937
ENSG00000246273,1.4965859370663233
ENSG00000133812,-0.16256804180701231
ENSG00000255476,-0.5940251667965888
ENSG00000286561,3.231998902301803
ENSG00000254865,-1.2661466572299367
ENSG00000254554,-0.8019342311772717
ENSG00000148926,-1.4459543504416914
ENSG00000133805,0.7200469841274884
ENSG00000255823,4.225200350654107
ENSG00000110315,-0.822913788601297
ENSG00000177112,5.762953167451125
ENSG00000133800,0.34887240446421275
ENSG00000072952,-1.186647290683922
ENSG00000198730,-1.2457282222240285
ENSG00000110321,-2.240202749294237
ENSG00000246308,0.1772640949825531
ENSG00000236287,-1.1194139925628934
ENSG00000247271,0.6727160314449901
ENSG00000250041,2.3466214426251413
ENSG00000254401,0.7871380510957442
ENSG00000255260,nan
ENSG00000110328,0.1450636046998381
ENSG00000254598,0.9692307692307661
ENSG00000255351,-2.1267057363017763
ENSG00000255462,nan
ENSG00000286959,nan
ENSG00000170242,-0.8958164997451079
ENSG00000050165,0.08529271103226607
ENSG00000254486,1.8606854403654494
ENSG00000254991,nan
ENSG00000255400,nan
ENSG00000133816,2.0649406034038202
ENSG00000254680,-1.1280142591871187
ENSG00000254983,nan
ENSG00000197702,-1.1387333022219246
ENSG00000254847,nan
ENSG00000286521,-0.09114216220361623
ENSG00000187079,-0.4709724143586007
ENSG00000254688,nan
ENSG00000255067,nan
ENSG00000203258,nan
ENSG00000251381,-4.325347706419916
ENSG00000254670,nan
ENSG00000189431,nan
ENSG00000255558,6.418062281482947
ENSG00000133794,-0.1950779791843502
ENSG00000148925,0.36452562725784826
ENSG00000287548,nan
ENSG00000152266,1.030208723982063
ENSG00000197601,0.04148275652295316
ENSG00000254791,1.9514830141521406
ENSG00000255411,0.2316560210014303
ENSG00000254927,-2.1159441285729166
ENSG00000254930,nan
ENSG00000254438,nan
ENSG00000262655,3.867305458636832
ENSG00000254418,1.6331550720582457
ENSG00000133818,2.4121475191936286
ENSG00000129083,-1.2016038650244691
ENSG00000129084,2.7886508546001654
ENSG00000152270,1.7906518550042188
ENSG00000186104,-1.1922044995153047
ENSG00000175868,2.0850595269866763
ENSG00000110680,nan
ENSG00000188487,2.988711929210309
ENSG00000254946,-0.7139062860165493
ENSG00000254789,nan
ENSG00000254695,nan
ENSG00000254645,-0.043356643356643805
ENSG00000286960,nan
ENSG00000254661,0.9300699300699282
ENSG00000110693,-0.24876452640591043
ENSG00000254878,0.8853146853146858
ENSG00000110696,-0.26542750726653164
ENSG00000166689,0.6826399675770454
ENSG00000110700,-0.40491715365713327
ENSG00000011405,-0.3289772367429703
ENSG00000070081,0.7903782752553452
ENSG00000285545,-0.9527027027027025
ENSG00000188211,-0.9020129998703976
ENSG00000260196,-0.7996055160424707
ENSG00000187486,nan
ENSG00000006071,-0.2583476138983323
ENSG00000287898,nan
ENSG00000006611,nan
ENSG00000188162,nan
ENSG00000254586,nan
ENSG00000255335,nan
ENSG00000129152,nan
ENSG00000129159,2.157907377759389
ENSG00000129158,0.3606416279578015
ENSG00000129167,1.5097595619258368
ENSG00000166788,0.18384980438622797
ENSG00000179826,-0.7229964105101316
ENSG00000255470,nan
ENSG00000285562,nan
ENSG00000179817,nan
ENSG00000148965,nan
ENSG00000134339,nan
ENSG00000173432,1.456563706563707
ENSG00000110756,-0.744455539153666
ENSG00000110768,-0.6333125256958485
ENSG00000134333,2.7186807267972966
ENSG00000256006,-0.36733674888195034
ENSG00000166796,-1.707690627974841
ENSG00000166800,2.136446333864026
ENSG00000074319,-0.5839974479274997
ENSG00000256588,1.212587412587409
ENSG00000151116,1.919670971429399
ENSG00000247595,-1.5392533543805693
ENSG00000179119,0.11813170357045065
ENSG00000151117,-1.1106214281392954
ENSG00000179057,3.3947584092396514
ENSG00000254966,nan
ENSG00000110786,0.9285714285714285
ENSG00000286998,nan
ENSG00000170255,nan
ENSG00000255244,nan
ENSG00000183695,1.001930501930502
ENSG00000177054,0.588866041627683
ENSG00000129170,0.6613962297492832
ENSG00000255308,5.161026426612084
ENSG00000129173,-0.7393478923512907
ENSG00000255160,nan
ENSG00000166833,2.67481250924561
ENSG00000255270,nan
ENSG00000255043,nan
ENSG00000254622,nan
ENSG00000270607,nan
ENSG00000254542,-1.26013986013986
ENSG00000254453,-0.028957528957529892
ENSG00000254894,nan
ENSG00000109851,nan
ENSG00000109854,-1.3031648244252136
ENSG00000185238,0.007902445904648135
ENSG00000286382,nan
ENSG00000165970,1.3091435906284148
ENSG00000165973,6.517899792864761
ENSG00000254906,nan
ENSG00000255167,nan
ENSG00000287753,1.8648222413679032
ENSG00000171714,5.773238733894949
ENSG00000287962,-0.36665937011129873
ENSG00000254820,nan
ENSG00000255372,nan
ENSG00000254768,-1.643914136775053
ENSG00000091664,nan
ENSG00000254540,nan
ENSG00000255323,-0.08308756588671412
ENSG00000255357,nan
ENSG00000183161,-0.0638475734396651
ENSG00000148935,1.8400178168300803
ENSG00000198168,1.273072276395923
ENSG00000246225,4.354178440647756
ENSG00000255359,-0.18601398601398597
ENSG00000255418,9.302902437724512
ENSG00000255193,1.6769230769230767
ENSG00000254861,nan
ENSG00000254594,nan
ENSG00000187398,-2.087886815258098
ENSG00000254456,nan
ENSG00000254754,nan
ENSG00000134343,-0.9466716931247731
ENSG00000287227,nan
ENSG00000254819,0.05994106143235848
ENSG00000169550,nan
ENSG00000148942,-0.020724456540393444
ENSG00000176971,nan
ENSG00000129151,0.2557993067529115
ENSG00000254560,1.041505791505792
ENSG00000109881,5.236600879398758
ENSG00000205213,2.748472033932022
ENSG00000254862,2.4858224786618393
ENSG00000148943,-0.632275991120824
ENSG00000245573,3.923248247400997
ENSG00000254934,nan
ENSG00000176697,4.070371047126225
ENSG00000255496,-1.4678180296958965
ENSG00000255094,nan
ENSG00000121621,-0.8359762038752035
ENSG00000169519,0.6416939533035537
ENSG00000254606,nan
ENSG00000248990,nan
ENSG00000249867,0.31381830667309263
ENSG00000254526,3.1622123031406315
ENSG00000254530,-1.9793436504091515
ENSG00000255227,nan
ENSG00000255029,-0.9928117982817363
ENSG00000255117,nan
ENSG00000254734,-0.3803088803088801
ENSG00000261340,nan
ENSG00000182255,nan
ENSG00000254532,16.550557534446458
ENSG00000131808,nan
ENSG00000152219,-0.8086888730074512
ENSG00000066382,0.06693358269331166
ENSG00000255480,2.04426013900253
ENSG00000254489,-0.2784117273727684
ENSG00000287373,nan
ENSG00000170959,0.9953107093606768
ENSG00000255525,nan
ENSG00000170946,0.4365597891560427
ENSG00000148950,0.2921174344342697
ENSG00000109911,4.088735869226606
ENSG00000228061,1.1749936808140065
ENSG00000007372,0.24804292154753338
ENSG00000281880,-0.951737451737451
ENSG00000254584,0.2994899426340793
ENSG00000254836,nan
ENSG00000254627,nan
ENSG00000049449,-0.15186546639943507
ENSG00000255252,-1.2189932438341544
ENSG00000255375,nan
ENSG00000184937,1.8551750425703428
ENSG00000183242,0.4013627082117733
ENSG00000149100,-0.8310694710147011
ENSG00000186714,54.45557143883555
ENSG00000135378,30.186411462494018
ENSG00000060749,-0.35829448657648144
ENSG00000121690,0.7646190408216303
ENSG00000176148,0.5254303364941589
ENSG00000280798,-1.1494508896794111
ENSG00000176102,-0.8086240718242501
ENSG00000247151,3.1506264045182664
ENSG00000110422,0.6992716900288397
ENSG00000110427,-2.1410653653856984
ENSG00000255202,-0.14685314685314743
ENSG00000205177,nan
ENSG00000085063,-0.7653009356510929
ENSG00000110429,-0.286927659230085
ENSG00000254508,0.30349650349650187
ENSG00000255272,nan
ENSG00000255169,nan
ENSG00000254619,1.7066081810879097
ENSG00000255133,-0.3118881118881128
ENSG00000135363,-2.4116959372478255
ENSG00000184566,nan
ENSG00000286626,-0.012781547752926833
ENSG00000135387,6.7955971180880725
ENSG00000135372,-0.7647600232961113
ENSG00000166016,1.1730960139423918
ENSG00000121691,4.580946870007947
ENSG00000135374,6.427253586548871
ENSG00000255271,22.455540192257153
ENSG00000255427,nan
ENSG00000135373,-1.720710986593562
ENSG00000149089,-0.8146358272335232
ENSG00000110435,-0.935790713171227
ENSG00000255521,1.7506187283085564
ENSG00000026508,-1.1658260071457631
ENSG00000255443,-1.123543372759996
ENSG00000251194,-1.3466084944300396
ENSG00000110436,-0.9605890980327549
ENSG00000255004,nan
ENSG00000255542,nan
ENSG00000149090,-1.0755244755244777
ENSG00000254669,nan
ENSG00000179431,nan
ENSG00000254686,nan
ENSG00000166326,-0.6802209975178968
ENSG00000285705,-0.38540215128560285
ENSG00000285740,nan
ENSG00000254919,nan
ENSG00000179241,0.4753200810886522
ENSG00000255256,0.23069498069498107
ENSG00000110442,-2.119765274198458
ENSG00000135362,1.4056925334108057
ENSG00000254566,nan
ENSG00000255186,nan
ENSG00000255060,nan
ENSG00000175104,2.949700822021704
ENSG00000166349,nan
ENSG00000175097,-1.2769230769230757
ENSG00000166352,-1.4391268078633028
ENSG00000254516,nan
ENSG00000255477,nan
ENSG00000255175,0.0937062937062931
ENSG00000254562,-0.3001930501930493
ENSG00000285751,-0.5992248987099751
ENSG00000148948,-1.3706852122381785
ENSG00000255132,nan
ENSG00000255388,-0.5664856765081951
ENSG00000255171,0.6356053532654463
ENSG00000255279,nan
ENSG00000254822,nan
ENSG00000255300,nan
ENSG00000255109,nan
ENSG00000166181,-1.4423124516792996
ENSG00000254907,3.086073191859848
ENSG00000052841,-0.7855912520106735
ENSG00000255340,-0.4993077195083419
ENSG00000254577,-0.12703169457612362
ENSG00000283217,nan
ENSG00000235661,nan
ENSG00000283341,-2.469502433501259
ENSG00000149084,-0.0008087768027518136
ENSG00000246250,0.8874833254174661
ENSG00000283375,nan
ENSG00000166199,-0.328077633542817
ENSG00000244926,-1.043172164934459
ENSG00000254409,-3.5590644580845163
ENSG00000187479,-0.471394048766628
ENSG00000244953,nan
ENSG00000205126,nan
ENSG00000110455,-0.23243847310215668
ENSG00000255165,1.35930902437573
ENSG00000151348,-0.5489873764134985
ENSG00000052850,0.6567450101577713
ENSG00000255451,nan
ENSG00000085117,0.0747493093528292
ENSG00000254693,-3.65638051656305
ENSG00000255092,0.244755244755243
ENSG00000255079,nan
ENSG00000255032,1.7829584561807492
ENSG00000157570,2.145729956573289
ENSG00000175274,0.1408553231117732
ENSG00000254654,nan
ENSG00000287984,nan
ENSG00000019485,2.4062197488705865
ENSG00000254664,-0.4811937407979145
ENSG00000019505,nan
ENSG00000254497,nan
ENSG00000254427,1.3367366526323097
ENSG00000255267,nan
ENSG00000255041,0.060810810810810995
ENSG00000286418,nan
ENSG00000254651,nan
ENSG00000254746,1.3226496689449998
ENSG00000254514,nan
ENSG00000175264,nan
ENSG00000255091,nan
ENSG00000254519,0.05381770408109027
ENSG00000255426,nan
ENSG00000255226,nan
ENSG00000205106,nan
ENSG00000181830,-0.9510375677593546
ENSG00000255447,-0.15119382930868489
ENSG00000121671,7.0508842799252465
ENSG00000121653,-0.04208046663592603
ENSG00000255498,nan
ENSG00000234776,nan
ENSG00000121680,-1.0632477192774556
ENSG00000165905,3.72492308248664
ENSG00000135365,-0.4644024259380543
ENSG00000254653,0.9310805869275304
ENSG00000255314,1.046201584451534
ENSG00000255269,-0.5384615384615375
ENSG00000254639,-0.1418918918918918
ENSG00000255007,0.3793436293436297
ENSG00000157613,0.23717085672805438
ENSG00000149091,0.27320609735915735
ENSG00000110492,0.4521875505250725
ENSG00000180720,nan
ENSG00000110497,-0.6635166570822477
ENSG00000285658,0.9062858203334119
ENSG00000180423,-0.4024284727195838
ENSG00000175224,3.6158001033549683
ENSG00000175220,-0.8467860401855793
ENSG00000175213,-0.6948672893090424
ENSG00000180210,-0.3178128715756136
ENSG00000175216,4.1710359377811335
ENSG00000247675,-3.0888030888030893
ENSG00000134569,-0.49919287677844926
ENSG00000286450,nan
ENSG00000149179,1.581768205076759
ENSG00000255520,2.9607412091551257
ENSG00000149182,-1.433189163890865
ENSG00000270060,0.07998539573047807
ENSG00000165912,nan
ENSG00000134574,1.9425411137908182
ENSG00000256897,-0.1602909059361261
ENSG00000134575,-0.9995506586245959
ENSG00000025434,-0.3644702168830814
ENSG00000110514,-0.34042225109768753
ENSG00000256746,-0.9929872123805612
ENSG00000134571,-1.0829233104756824
ENSG00000066336,-0.4510387668530074
ENSG00000255197,-0.654265019963207
ENSG00000165915,-0.5690477921792287
ENSG00000165916,-1.3649099724212084
ENSG00000165917,-0.6558250510857287
ENSG00000149187,-0.8794527866571017
ENSG00000270072,-1.51558051448608
ENSG00000213619,-1.424399027579305
ENSG00000110536,-0.30063907089608005
ENSG00000123444,0.11346156292471717
ENSG00000231880,nan
ENSG00000196666,nan
ENSG00000172247,1.6433566433566433
ENSG00000109919,-0.16044391371493713
ENSG00000165923,2.6021161108516533
ENSG00000109920,-0.9284673048234807
ENSG00000030066,2.81854071925773
ENSG00000149177,0.03001740863441494
ENSG00000254879,-1.8339651817955844
ENSG00000175619,nan
ENSG00000172208,nan
ENSG00000176567,nan
ENSG00000176555,nan
ENSG00000176547,nan
ENSG00000176540,nan
ENSG00000237388,nan
ENSG00000220948,nan
ENSG00000182053,nan
ENSG00000214891,nan
ENSG00000086205,nan
ENSG00000258817,nan
ENSG00000221954,nan
ENSG00000287538,nan
ENSG00000286983,nan
ENSG00000254518,nan
ENSG00000185926,nan
ENSG00000221840,nan
ENSG00000150244,nan
ENSG00000181961,nan
ENSG00000181958,nan
ENSG00000181939,nan
ENSG00000279514,nan
ENSG00000172188,nan
ENSG00000181927,nan
ENSG00000174982,nan
ENSG00000181903,nan
ENSG00000254804,nan
ENSG00000186886,nan
ENSG00000279761,nan
ENSG00000186113,nan
ENSG00000279395,nan
ENSG00000186119,nan
ENSG00000205030,nan
ENSG00000205029,nan
ENSG00000124900,nan
ENSG00000187612,nan
ENSG00000167825,nan
ENSG00000174970,nan
ENSG00000149133,nan
ENSG00000181785,nan
ENSG00000172154,nan
ENSG00000181767,nan
ENSG00000181761,nan
ENSG00000167822,nan
ENSG00000181752,nan
ENSG00000174957,nan
ENSG00000181718,nan
ENSG00000172489,nan
ENSG00000181698,nan
ENSG00000181693,nan
ENSG00000280314,nan
ENSG00000150261,nan
ENSG00000172487,nan
ENSG00000172199,nan
ENSG00000279961,nan
ENSG00000150269,nan
ENSG00000174937,nan
ENSG00000181371,nan
ENSG00000255223,nan
ENSG00000254834,nan
ENSG00000255012,nan
ENSG00000172464,nan
ENSG00000172459,nan
ENSG00000174914,nan
ENSG00000172457,nan
ENSG00000255433,nan
ENSG00000181273,nan
ENSG00000183908,nan
ENSG00000134817,nan
ENSG00000149115,0.017068245959957477
ENSG00000254662,-0.41443953025628805
ENSG00000149136,-1.2941941649741844
ENSG00000109991,13.059627483732452
ENSG00000156575,nan
ENSG00000186652,-2.217488071022182
ENSG00000134802,-3.030852045367469
ENSG00000186907,-1.720901846819015
ENSG00000255301,nan
ENSG00000149150,3.6829273828121623
ENSG00000134809,1.1029742037654884
ENSG00000214872,-0.22435275956412845
ENSG00000156587,8.621726135700515
ENSG00000149131,-0.9829681179607271
ENSG00000254602,1.8417141537276558
ENSG00000166793,-0.702784991303649
ENSG00000172409,-1.6878578857184587
ENSG00000156599,-1.2044048191694736
ENSG00000156603,-0.3874505259862925
ENSG00000213593,0.11387962025832622
ENSG00000211450,-1.2205666604788805
ENSG00000233436,1.1515384385320522
ENSG00000198561,-1.1639110553499339
ENSG00000186509,-1.5032101499625352
ENSG00000279051,nan
ENSG00000255146,0.40444015444015435
ENSG00000172377,nan
ENSG00000186513,nan
ENSG00000197887,nan
ENSG00000280204,nan
ENSG00000180475,nan
ENSG00000172772,nan
ENSG00000197786,nan
ENSG00000172769,nan
ENSG00000172365,nan
ENSG00000172362,nan
ENSG00000285895,2.160026524573256
ENSG00000255299,-0.2645721916661933
ENSG00000198283,nan
ENSG00000110031,-1.0974474137385188
ENSG00000186660,-1.0700925851696879
ENSG00000269570,-1.60234624468541
ENSG00000242689,-0.65231680713545
ENSG00000149124,0.435841424009159
ENSG00000156689,4.977327467753906
ENSG00000166840,6.22052917848146
ENSG00000255523,nan
ENSG00000255240,5.763319135804461
ENSG00000255151,4.973014071207349
ENSG00000189057,-0.053522311719517816
ENSG00000245571,-0.8079688173022359
ENSG00000166801,-1.4372671981991794
ENSG00000110042,-1.2584086767638525
ENSG00000197629,1.1815409435712818
ENSG00000214797,1.9188465546342433
ENSG00000176495,nan
ENSG00000172324,nan
ENSG00000172320,nan
ENSG00000166884,nan
ENSG00000254466,nan
ENSG00000176200,nan
ENSG00000172742,-1.2980448397554425
ENSG00000287264,2.5867375861429487
ENSG00000255008,-2.0229260935596156
ENSG00000255139,-0.5630605268958756
ENSG00000110048,13.541981340428144
ENSG00000166889,-0.10950307609372832
ENSG00000255355,-1.1747779019980689
ENSG00000172289,nan
ENSG00000166900,-1.426711351917458
ENSG00000254477,-0.3603134340336846
ENSG00000166902,-0.5317541600871762
ENSG00000134812,1.6776665846952281
ENSG00000134827,nan
ENSG00000285231,nan
ENSG00000284873,nan
ENSG00000285010,nan
ENSG00000255393,-2.253404716106905
ENSG00000149507,nan
ENSG00000149516,1.2551192773620758
ENSG00000149534,-2.573115086525178
ENSG00000254952,-1.91815090471019
ENSG00000110077,2.6699287439724357
ENSG00000110079,-1.7549751737749826
ENSG00000214787,-1.5610328136630265
ENSG00000166926,-1.9132896415031784
ENSG00000166927,2.173757899053265
ENSG00000166928,-2.0428860026371916
ENSG00000166930,0.22690125027446112
ENSG00000156738,12.661133381602605
ENSG00000071203,nan
ENSG00000204979,-0.3631411745081918
ENSG00000166959,-0.6554900468287006
ENSG00000214782,nan
ENSG00000166961,-0.32852418696860586
ENSG00000172689,nan
ENSG00000255845,nan
ENSG00000255959,nan
ENSG00000256813,nan
ENSG00000110104,-1.607743469366113
ENSG00000183134,-2.850449451925176
ENSG00000149506,0.4293706293706261
ENSG00000110107,1.580139875419347
ENSG00000257052,0.17345620637652492
ENSG00000256944,nan
ENSG00000110108,-0.8608330719354899
ENSG00000256196,1.278288734223391
ENSG00000006118,-0.278558031274365
ENSG00000110446,-2.5090188245631944
ENSG00000013725,2.3472517732313176
ENSG00000256733,3.168126337687695
ENSG00000110448,1.6815883056569523
ENSG00000167987,-0.3846776045124736
ENSG00000229859,2.2997718981207314
ENSG00000229183,nan
ENSG00000256713,nan
ENSG00000167992,-0.7361945317158415
ENSG00000167986,3.3084424310048477
ENSG00000149476,-0.9574302336614757
ENSG00000162144,0.0724999188498657
ENSG00000149483,0.5811613017663694
ENSG00000187049,-0.23102324926303044
ENSG00000149532,-1.3748855870841326
ENSG00000167985,6.146243622174369
ENSG00000162148,-1.4220251607718988
ENSG00000255931,0.6641270561841861
ENSG00000204950,nan
ENSG00000011347,nan
ENSG00000256443,nan
ENSG00000250230,nan
ENSG00000255947,nan
ENSG00000134780,-1.8254420298624718
ENSG00000124915,nan
ENSG00000124920,1.2483248801154767
ENSG00000134825,2.722762861843182
ENSG00000168496,-1.3264654408114307
ENSG00000134824,-1.559266343161997
ENSG00000149485,-1.0513270394747354
ENSG00000221968,0.7102194381543243
ENSG00000167994,nan
ENSG00000167995,-1.6875442661617845
ENSG00000167996,-0.6632753022193351
ENSG00000255553,-3.143486747372152
ENSG00000285656,2.2426581869018
ENSG00000149503,0.41985497693984175
ENSG00000168515,nan
ENSG00000124939,nan
ENSG00000254404,0.18406173375948054
ENSG00000124935,nan
ENSG00000110484,nan
ENSG00000197745,nan
ENSG00000255118,nan
ENSG00000162174,-0.5440261500346231
ENSG00000255126,-0.7397968298075712
ENSG00000149021,1.299686087133065
ENSG00000255446,-2.8484274325085135
ENSG00000124942,-0.11592186381408932
ENSG00000250659,-1.5645702352053716
ENSG00000257058,-1.6757509682520035
ENSG00000254772,-0.5796253847326964
ENSG00000149016,-0.47473131075888647
ENSG00000149480,-1.5056155825446156
ENSG00000149499,5.369205950276678
ENSG00000254964,nan
ENSG00000149489,-0.9609986274708378
ENSG00000149541,-0.3320471439915362
ENSG00000089597,5.582873987612791
ENSG00000185085,-1.520863007345833
ENSG00000278615,-0.25602269743771305
ENSG00000162194,2.1746397923582634
ENSG00000214756,-0.6829102177906686
ENSG00000204922,-0.7493610784408883
ENSG00000162191,-1.7767684364358889
ENSG00000177363,-0.2432599201290877
ENSG00000168000,-0.9459286320702008
ENSG00000162188,-0.680664742344271
ENSG00000214753,3.7239803914480585
ENSG00000162222,-0.17944051784749054
ENSG00000185670,97.05403422030832
ENSG00000168002,-0.6919777800950561
ENSG00000267811,-2.01867115319772
ENSG00000162227,-0.9534293292510684
ENSG00000168569,0.9473872285320978
ENSG00000269176,2.877718402663132
ENSG00000185475,-1.6248086158245136
ENSG00000162231,-1.5071689888116273
ENSG00000162236,-0.9912560633355051
ENSG00000269463,0.48625009715882783
ENSG00000256690,-1.3687175630609005
ENSG00000283268,nan
ENSG00000133316,-1.5635040539268708
ENSG00000255717,4.576380638063355
ENSG00000168003,-1.0547550797619254
ENSG00000168539,nan
ENSG00000257002,nan
ENSG00000197901,-0.07032705791971336
ENSG00000149452,-2.4620865092522446
ENSG00000197658,-1.8862515222012068
ENSG00000184999,-1.702365000313744
ENSG00000196600,2.517046763892915
ENSG00000149742,nan
ENSG00000168004,4.667845702221143
ENSG00000287412,nan
ENSG00000133317,-1.9504343193967182
ENSG00000133321,1.2591926829359466
ENSG00000133328,0.3135270251532673
ENSG00000176485,-0.555008812425451
ENSG00000203520,0.7490347490347495
ENSG00000184743,0.9310707299669033
ENSG00000256789,-1.4070216991460958
ENSG00000133318,0.6011741880273209
ENSG00000188070,-1.2039793558494682
ENSG00000168005,-0.8848514163794063
ENSG00000072518,1.1452964083679655
ENSG00000167771,-1.001923583632438
ENSG00000110583,-0.8492732600021858
ENSG00000176340,2.2390496621954075
ENSG00000167770,31.538810992863414
ENSG00000133315,1.8588492077749335
ENSG00000256824,-0.030876220338828093
ENSG00000256481,nan
ENSG00000126500,-0.4479705171489627
ENSG00000256341,1.724475524475523
ENSG00000168439,0.28101908356791166
